team_id,team_url,team,players_used_away,minutes_90s_away,tackles_away,tackles_won_away,tackles_def_3rd_away,tackles_mid_3rd_away,tackles_att_3rd_away,challenge_tackles_away,challenges_away,challenge_tackles_pct_away,challenges_lost_away,blocks_away,blocked_shots_away,blocked_passes_away,interceptions_away,tackles_interceptions_away,clearances_away,errors_away,competition_id,season_id,id
247c4b67,/en/squads/247c4b67/2021-2022/Arminia-Stats,vs Arminia,26,34.0,590,345,270,242,78,283,567,49.9,284,400,108,292,349,939,653,11,20,2021-2022,2488473b-2c4c-454a-8ef4-20c2fe1cde35
0cdc4311,/en/squads/0cdc4311/2021-2022/Augsburg-Stats,vs Augsburg,26,34.0,547,324,254,231,62,249,511,48.7,262,337,81,256,361,908,606,11,20,2021-2022,2488473b-2c4c-454a-8ef4-20c2fe1cde35
054efa67,/en/squads/054efa67/2021-2022/Bayern-Munich-Stats,vs Bayern Munich,30,34.0,678,386,367,236,75,340,832,40.9,492,457,154,303,498,1176,798,22,20,2021-2022,2488473b-2c4c-454a-8ef4-20c2fe1cde35
b42c6323,/en/squads/b42c6323/2021-2022/Bochum-Stats,vs Bochum,28,34.0,498,314,242,205,51,216,442,48.9,226,313,86,227,293,791,591,13,20,2021-2022,2488473b-2c4c-454a-8ef4-20c2fe1cde35
add600ae,/en/squads/add600ae/2021-2022/Dortmund-Stats,vs Dortmund,33,34.0,594,342,292,229,73,284,636,44.7,352,402,104,298,481,1075,573,12,20,2021-2022,2488473b-2c4c-454a-8ef4-20c2fe1cde35
f0ac8ee6,/en/squads/f0ac8ee6/2021-2022/Eintracht-Frankfurt-Stats,vs Eint Frankfurt,27,34.0,552,317,285,209,58,258,543,47.5,285,420,125,295,417,969,721,10,20,2021-2022,2488473b-2c4c-454a-8ef4-20c2fe1cde35
a486e511,/en/squads/a486e511/2021-2022/Freiburg-Stats,vs Freiburg,26,34.0,413,239,181,161,71,194,420,46.2,226,387,100,287,333,746,692,11,20,2021-2022,2488473b-2c4c-454a-8ef4-20c2fe1cde35
32f3ee20,/en/squads/32f3ee20/2021-2022/Monchengladbach-Stats,vs Gladbach,26,34.0,560,321,247,260,53,251,610,41.1,359,434,134,300,364,924,499,12,20,2021-2022,2488473b-2c4c-454a-8ef4-20c2fe1cde35
12192a4c,/en/squads/12192a4c/2021-2022/Greuther-Furth-Stats,vs Greuther Fürth,29,34.0,578,325,266,251,61,270,536,50.4,266,368,82,286,312,890,549,7,20,2021-2022,2488473b-2c4c-454a-8ef4-20c2fe1cde35
2818f8bc,/en/squads/2818f8bc/2021-2022/Hertha-BSC-Stats,vs Hertha BSC,36,34.0,561,333,215,269,77,245,526,46.6,281,372,75,297,352,913,526,11,20,2021-2022,2488473b-2c4c-454a-8ef4-20c2fe1cde35
033ea6b8,/en/squads/033ea6b8/2021-2022/Hoffenheim-Stats,vs Hoffenheim,32,34.0,516,316,280,178,58,275,524,52.5,249,414,106,308,362,878,658,11,20,2021-2022,2488473b-2c4c-454a-8ef4-20c2fe1cde35
bc357bf7,/en/squads/bc357bf7/2021-2022/Koln-Stats,vs Köln,26,34.0,514,324,218,228,68,256,508,50.4,252,395,95,300,367,881,880,9,20,2021-2022,2488473b-2c4c-454a-8ef4-20c2fe1cde35
c7a9f859,/en/squads/c7a9f859/2021-2022/Bayer-Leverkusen-Stats,vs Leverkusen,29,34.0,601,347,272,246,83,305,706,43.2,401,395,95,300,414,1015,588,13,20,2021-2022,2488473b-2c4c-454a-8ef4-20c2fe1cde35
a224b06a,/en/squads/a224b06a/2021-2022/Mainz-05-Stats,vs Mainz 05,28,34.0,532,312,244,231,57,237,506,46.8,269,385,105,280,359,891,748,10,20,2021-2022,2488473b-2c4c-454a-8ef4-20c2fe1cde35
acbb6a5b,/en/squads/acbb6a5b/2021-2022/RB-Leipzig-Stats,vs RB Leipzig,29,34.0,569,318,272,231,66,213,560,38.0,347,389,96,293,402,971,569,11,20,2021-2022,2488473b-2c4c-454a-8ef4-20c2fe1cde35
598bc722,/en/squads/598bc722/2021-2022/Stuttgart-Stats,vs Stuttgart,34,34.0,623,346,279,268,76,321,693,46.3,372,390,109,281,345,968,607,7,20,2021-2022,2488473b-2c4c-454a-8ef4-20c2fe1cde35
7a41008f,/en/squads/7a41008f/2021-2022/Union-Berlin-Stats,vs Union Berlin,28,34.0,399,227,186,163,50,168,412,40.8,244,350,71,279,354,753,641,15,20,2021-2022,2488473b-2c4c-454a-8ef4-20c2fe1cde35
4eaa11d7,/en/squads/4eaa11d7/2021-2022/Wolfsburg-Stats,vs Wolfsburg,30,34.0,506,282,207,228,71,222,541,41.0,319,356,94,262,349,855,583,10,20,2021-2022,2488473b-2c4c-454a-8ef4-20c2fe1cde35
