team_id,team_url,team,players_used,minutes_90s,cards_yellow,cards_red,cards_yellow_red,fouls,fouled,offsides,crosses,interceptions,tackles_won,pens_won,pens_conceded,own_goals,ball_recoveries,aerials_won,aerials_lost,aerials_won_pct,competition_id,season_id,id
squads,/en/squads/0cdc4311/Augsburg-Stats,Augsburg,29,34.0,78,5,2,351,373,59,578,341,300,2,5,2,1441,529,491,51.9,20,2024-2025,319be6a8-dec7-45f6-aa50-484a16149c6d
054efa67,/en/squads/054efa67/2024-2025/Bayern-Munich-Stats,Bayern Munich,29,34.0,48,1,0,295,341,56,612,232,300,6,2,0,1665,418,344,54.9,20,2024-2025,319be6a8-dec7-45f6-aa50-484a16149c6d
b42c6323,/en/squads/b42c6323/2024-2025/Bochum-Stats,Bochum,27,34.0,71,2,1,465,293,63,679,294,360,3,6,0,1447,744,665,52.8,20,2024-2025,319be6a8-dec7-45f6-aa50-484a16149c6d
add600ae,/en/squads/add600ae/2024-2025/Dortmund-Stats,Dortmund,28,34.0,71,6,3,330,343,43,698,249,319,5,4,1,1480,474,418,53.1,20,2024-2025,319be6a8-dec7-45f6-aa50-484a16149c6d
f0ac8ee6,/en/squads/f0ac8ee6/2024-2025/Eintracht-Frankfurt-Stats,Eint Frankfurt,26,34.0,55,1,1,341,304,57,539,287,341,2,3,2,1486,467,437,51.7,20,2024-2025,319be6a8-dec7-45f6-aa50-484a16149c6d
squads,/en/squads/a486e511/Freiburg-Stats,Freiburg,26,34.0,54,2,1,316,325,61,589,276,317,3,4,1,1368,596,608,49.5,20,2024-2025,319be6a8-dec7-45f6-aa50-484a16149c6d
squads,/en/squads/32f3ee20/Monchengladbach-Stats,Gladbach,26,34.0,53,3,2,339,326,65,617,317,284,5,8,2,1308,530,473,52.8,20,2024-2025,319be6a8-dec7-45f6-aa50-484a16149c6d
squads,/en/squads/18d9d2a7/Heidenheim-Stats,Heidenheim,27,34.0,66,1,0,385,390,50,581,312,356,3,6,0,1420,553,646,46.1,20,2024-2025,319be6a8-dec7-45f6-aa50-484a16149c6d
squads,/en/squads/033ea6b8/Hoffenheim-Stats,Hoffenheim,35,34.0,66,2,0,391,366,70,732,291,336,2,6,3,1466,577,588,49.5,20,2024-2025,319be6a8-dec7-45f6-aa50-484a16149c6d
2ac661d9,/en/squads/2ac661d9/2024-2025/Holstein-Kiel-Stats,Holstein Kiel,27,34.0,77,4,2,407,350,44,482,294,328,4,7,3,1267,546,607,47.4,20,2024-2025,319be6a8-dec7-45f6-aa50-484a16149c6d
c7a9f859,/en/squads/c7a9f859/2024-2025/Bayer-Leverkusen-Stats,Leverkusen,23,34.0,62,1,1,325,352,64,735,234,259,5,4,4,1463,463,419,52.5,20,2024-2025,319be6a8-dec7-45f6-aa50-484a16149c6d
squads,/en/squads/a224b06a/Mainz-05-Stats,Mainz 05,25,34.0,71,5,3,408,329,78,658,352,325,3,5,0,1545,618,697,47.0,20,2024-2025,319be6a8-dec7-45f6-aa50-484a16149c6d
squads,/en/squads/acbb6a5b/RB-Leipzig-Stats,RB Leipzig,29,34.0,68,5,2,376,333,83,563,268,333,4,3,0,1533,480,439,52.2,20,2024-2025,319be6a8-dec7-45f6-aa50-484a16149c6d
squads,/en/squads/54864664/St-Pauli-Stats,St. Pauli,28,34.0,53,4,3,353,352,66,600,257,315,2,5,1,1350,533,656,44.8,20,2024-2025,319be6a8-dec7-45f6-aa50-484a16149c6d
squads,/en/squads/598bc722/Stuttgart-Stats,Stuttgart,29,34.0,72,5,3,358,411,62,637,298,282,4,3,1,1378,468,448,51.1,20,2024-2025,319be6a8-dec7-45f6-aa50-484a16149c6d
squads,/en/squads/7a41008f/Union-Berlin-Stats,Union Berlin,28,34.0,72,1,0,419,313,67,608,312,318,3,6,1,1368,656,676,49.2,20,2024-2025,319be6a8-dec7-45f6-aa50-484a16149c6d
squads,/en/squads/62add3bf/Werder-Bremen-Stats,Werder Bremen,23,34.0,75,4,3,335,402,72,667,315,321,4,3,3,1453,473,470,50.2,20,2024-2025,319be6a8-dec7-45f6-aa50-484a16149c6d
squads,/en/squads/4eaa11d7/Wolfsburg-Stats,Wolfsburg,27,34.0,75,3,0,350,366,49,574,312,301,4,3,1,1344,519,562,48.0,20,2024-2025,319be6a8-dec7-45f6-aa50-484a16149c6d
