team_id,team_url,team,players_used_away,minutes_90s_away,cards_yellow_away,cards_red_away,cards_yellow_red_away,fouls_away,fouled_away,offsides_away,crosses_away,interceptions_away,tackles_won_away,pens_won_away,pens_conceded_away,own_goals_away,ball_recoveries_away,aerials_won_away,aerials_lost_away,aerials_won_pct_away,competition_id,season_id,id
0cdc4311,/en/squads/0cdc4311/2022-2023/Augsburg-Stats,vs Augsburg,34,34.0,66,0,0,374,410,79,708,262,302,3,5,1,1982,777,640,54.8,20,2022-2023,917776fd-54e1-4709-a3b0-449b4e2d19dd
054efa67,/en/squads/054efa67/2022-2023/Bayern-Munich-Stats,vs Bayern Munich,28,34.0,50,0,0,347,292,49,454,414,417,8,5,2,1887,381,471,44.7,20,2022-2023,917776fd-54e1-4709-a3b0-449b4e2d19dd
b42c6323,/en/squads/b42c6323/2022-2023/Bochum-Stats,vs Bochum,26,34.0,62,2,1,370,414,64,676,282,286,13,3,3,2036,737,770,48.9,20,2022-2023,917776fd-54e1-4709-a3b0-449b4e2d19dd
add600ae,/en/squads/add600ae/2022-2023/Dortmund-Stats,vs Dortmund,30,34.0,79,5,3,422,309,86,476,339,439,1,6,2,1854,364,425,46.1,20,2022-2023,917776fd-54e1-4709-a3b0-449b4e2d19dd
f0ac8ee6,/en/squads/f0ac8ee6/2022-2023/Eintracht-Frankfurt-Stats,vs Eint Frankfurt,28,34.0,78,2,1,399,406,58,520,377,360,2,6,2,1985,555,467,54.3,20,2022-2023,917776fd-54e1-4709-a3b0-449b4e2d19dd
a486e511,/en/squads/a486e511/2022-2023/Freiburg-Stats,vs Freiburg,27,34.0,80,5,2,440,391,44,548,287,243,5,8,0,1845,686,743,48.0,20,2022-2023,917776fd-54e1-4709-a3b0-449b4e2d19dd
32f3ee20,/en/squads/32f3ee20/2022-2023/Monchengladbach-Stats,vs Gladbach,27,34.0,66,6,3,464,320,90,671,336,316,5,6,0,1903,419,415,50.2,20,2022-2023,917776fd-54e1-4709-a3b0-449b4e2d19dd
2818f8bc,/en/squads/2818f8bc/2022-2023/Hertha-BSC-Stats,vs Hertha BSC,32,34.0,47,1,0,412,400,76,652,299,384,2,7,0,1933,701,633,52.5,20,2022-2023,917776fd-54e1-4709-a3b0-449b4e2d19dd
033ea6b8,/en/squads/033ea6b8/2022-2023/Hoffenheim-Stats,vs Hoffenheim,31,34.0,63,2,1,382,458,65,652,314,316,1,9,2,1931,557,550,50.3,20,2022-2023,917776fd-54e1-4709-a3b0-449b4e2d19dd
bc357bf7,/en/squads/bc357bf7/2022-2023/Koln-Stats,vs Köln,27,34.0,64,4,1,369,386,55,598,287,305,4,4,3,1936,608,659,48.0,20,2022-2023,917776fd-54e1-4709-a3b0-449b4e2d19dd
c7a9f859,/en/squads/c7a9f859/2022-2023/Bayer-Leverkusen-Stats,vs Leverkusen,27,34.0,95,1,1,433,358,62,525,334,326,6,7,0,1928,492,430,53.4,20,2022-2023,917776fd-54e1-4709-a3b0-449b4e2d19dd
a224b06a,/en/squads/a224b06a/2022-2023/Mainz-05-Stats,vs Mainz 05,27,34.0,72,5,3,347,454,48,599,296,298,6,6,0,2006,703,740,48.7,20,2022-2023,917776fd-54e1-4709-a3b0-449b4e2d19dd
acbb6a5b,/en/squads/acbb6a5b/2022-2023/RB-Leipzig-Stats,vs RB Leipzig,25,34.0,81,1,1,418,372,49,483,407,342,5,7,0,1879,433,440,49.6,20,2022-2023,917776fd-54e1-4709-a3b0-449b4e2d19dd
c539e393,/en/squads/c539e393/2022-2023/Schalke-04-Stats,vs Schalke 04,35,34.0,78,3,2,416,417,62,618,262,316,5,5,3,1860,739,692,51.6,20,2022-2023,917776fd-54e1-4709-a3b0-449b4e2d19dd
598bc722,/en/squads/598bc722/2022-2023/Stuttgart-Stats,vs Stuttgart,30,34.0,78,1,0,422,330,53,575,292,378,5,5,0,1865,470,547,46.2,20,2022-2023,917776fd-54e1-4709-a3b0-449b4e2d19dd
7a41008f,/en/squads/7a41008f/2022-2023/Union-Berlin-Stats,vs Union Berlin,28,34.0,61,3,3,363,423,33,594,234,254,4,7,2,1752,755,767,49.6,20,2022-2023,917776fd-54e1-4709-a3b0-449b4e2d19dd
62add3bf,/en/squads/62add3bf/2022-2023/Werder-Bremen-Stats,vs Werder Bremen,25,34.0,66,0,0,387,408,93,629,304,290,3,6,1,2089,622,631,49.6,20,2022-2023,917776fd-54e1-4709-a3b0-449b4e2d19dd
4eaa11d7,/en/squads/4eaa11d7/2022-2023/Wolfsburg-Stats,vs Wolfsburg,28,34.0,78,2,1,474,374,94,616,307,321,4,7,2,1885,546,525,51.0,20,2022-2023,917776fd-54e1-4709-a3b0-449b4e2d19dd
