team_id,team_url,team,players_used,minutes_90s,tackles,tackles_won,tackles_def_3rd,tackles_mid_3rd,tackles_att_3rd,challenge_tackles,challenges,challenge_tackles_pct,challenges_lost,blocks,blocked_shots,blocked_passes,interceptions,tackles_interceptions,clearances,errors,competition_id,season_id,id
0cdc4311,/en/squads/0cdc4311/2018-2019/Augsburg-Stats,Augsburg,30,34.0,591,376,280,262,49,238,515,46.2,277,404,130,274,467,1058,754,15,20,2018-2019,94d9dbd9-d395-4f58-a436-812b2773b58c
054efa67,/en/squads/054efa67/2018-2019/Bayern-Munich-Stats,Bayern Munich,24,34.0,465,294,172,210,83,165,410,40.2,245,313,61,252,336,801,368,10,20,2018-2019,94d9dbd9-d395-4f58-a436-812b2773b58c
add600ae,/en/squads/add600ae/2018-2019/Dortmund-Stats,Dortmund,23,34.0,497,319,242,194,61,181,402,45.0,221,334,79,255,384,881,659,17,20,2018-2019,94d9dbd9-d395-4f58-a436-812b2773b58c
b1278397,/en/squads/b1278397/2018-2019/Dusseldorf-Stats,Düsseldorf,24,34.0,625,384,345,233,47,250,621,40.3,371,374,107,267,419,1044,760,14,20,2018-2019,94d9dbd9-d395-4f58-a436-812b2773b58c
f0ac8ee6,/en/squads/f0ac8ee6/2018-2019/Eintracht-Frankfurt-Stats,Eint Frankfurt,30,34.0,598,371,291,246,61,233,539,43.2,306,465,102,363,360,958,708,4,20,2018-2019,94d9dbd9-d395-4f58-a436-812b2773b58c
a486e511,/en/squads/a486e511/2018-2019/Freiburg-Stats,Freiburg,28,34.0,570,357,301,211,58,213,503,42.3,290,401,121,280,374,944,882,12,20,2018-2019,94d9dbd9-d395-4f58-a436-812b2773b58c
32f3ee20,/en/squads/32f3ee20/2018-2019/Monchengladbach-Stats,Gladbach,22,34.0,498,292,258,192,48,198,466,42.5,268,382,102,280,310,808,648,18,20,2018-2019,94d9dbd9-d395-4f58-a436-812b2773b58c
60b5e41f,/en/squads/60b5e41f/2018-2019/Hannover-96-Stats,Hannover 96,32,34.0,583,342,305,228,50,262,628,41.7,366,434,124,310,459,1042,797,10,20,2018-2019,94d9dbd9-d395-4f58-a436-812b2773b58c
2818f8bc,/en/squads/2818f8bc/2018-2019/Hertha-BSC-Stats,Hertha BSC,26,34.0,538,352,251,235,52,178,451,39.5,273,423,117,306,381,919,823,7,20,2018-2019,94d9dbd9-d395-4f58-a436-812b2773b58c
033ea6b8,/en/squads/033ea6b8/2018-2019/Hoffenheim-Stats,Hoffenheim,29,34.0,571,363,260,237,74,206,528,39.0,322,419,104,315,399,970,638,13,20,2018-2019,94d9dbd9-d395-4f58-a436-812b2773b58c
c7a9f859,/en/squads/c7a9f859/2018-2019/Bayer-Leverkusen-Stats,Leverkusen,21,34.0,583,368,298,217,68,230,543,42.4,313,416,96,320,358,941,687,7,20,2018-2019,94d9dbd9-d395-4f58-a436-812b2773b58c
a224b06a,/en/squads/a224b06a/2018-2019/Mainz-05-Stats,Mainz 05,28,34.0,528,309,256,219,53,220,467,47.1,247,455,123,332,395,923,728,12,20,2018-2019,94d9dbd9-d395-4f58-a436-812b2773b58c
6f2c108c,/en/squads/6f2c108c/2018-2019/Nurnberg-Stats,Nürnberg,27,34.0,551,350,335,175,41,253,560,45.2,307,382,119,263,354,905,840,12,20,2018-2019,94d9dbd9-d395-4f58-a436-812b2773b58c
acbb6a5b,/en/squads/acbb6a5b/2018-2019/RB-Leipzig-Stats,RB Leipzig,23,34.0,657,398,300,279,78,282,580,48.6,298,455,70,385,416,1073,717,1,20,2018-2019,94d9dbd9-d395-4f58-a436-812b2773b58c
c539e393,/en/squads/c539e393/2018-2019/Schalke-04-Stats,Schalke 04,32,34.0,631,381,279,286,66,251,594,42.3,343,464,119,345,419,1050,657,16,20,2018-2019,94d9dbd9-d395-4f58-a436-812b2773b58c
598bc722,/en/squads/598bc722/2018-2019/Stuttgart-Stats,Stuttgart,26,34.0,576,362,299,217,60,204,476,42.9,272,422,116,306,399,975,898,12,20,2018-2019,94d9dbd9-d395-4f58-a436-812b2773b58c
62add3bf,/en/squads/62add3bf/2018-2019/Werder-Bremen-Stats,Werder Bremen,24,34.0,549,344,256,230,63,216,553,39.1,337,426,109,317,407,956,817,10,20,2018-2019,94d9dbd9-d395-4f58-a436-812b2773b58c
4eaa11d7,/en/squads/4eaa11d7/2018-2019/Wolfsburg-Stats,Wolfsburg,25,34.0,542,343,272,209,61,219,505,43.4,286,399,95,304,426,968,791,18,20,2018-2019,94d9dbd9-d395-4f58-a436-812b2773b58c
