team_id,team_url,team,players_used,avg_age,games,minutes,minutes_per_game,minutes_pct,minutes_90s,games_starts,minutes_per_start,games_complete,games_subs,minutes_per_sub,unused_subs,points_per_game,on_goals_for,on_goals_against,plus_minus,plus_minus_per90,competition_id,season_id,id
0cdc4311,/en/squads/0cdc4311/2015-2016/Augsburg-Stats,Augsburg,27,27.4,34,"3,060",90,100,34.0,374,,,101,0,135,1.12,42,52,-10,-0.29,20,2015-2016,3cbcdb10-40c4-4519-8157-eb3b36555dd4
054efa67,/en/squads/054efa67/2015-2016/Bayern-Munich-Stats,Bayern Munich,25,26.8,34,"3,060",90,100,34.0,374,,,95,0,129,2.59,80,17,+63,+1.85,20,2015-2016,3cbcdb10-40c4-4519-8157-eb3b36555dd4
6a6967fc,/en/squads/6a6967fc/2015-2016/Darmstadt-98-Stats,Darmstadt 98,23,27.5,34,"3,060",90,100,34.0,374,,,99,0,139,1.12,38,53,-15,-0.44,20,2015-2016,3cbcdb10-40c4-4519-8157-eb3b36555dd4
add600ae,/en/squads/add600ae/2015-2016/Dortmund-Stats,Dortmund,26,25.6,34,"3,060",90,100,34.0,374,,,97,0,141,2.29,82,34,+48,+1.41,20,2015-2016,3cbcdb10-40c4-4519-8157-eb3b36555dd4
f0ac8ee6,/en/squads/f0ac8ee6/2015-2016/Eintracht-Frankfurt-Stats,Eint Frankfurt,30,26.7,34,"3,060",90,100,34.0,374,,,91,0,147,1.06,34,52,-18,-0.53,20,2015-2016,3cbcdb10-40c4-4519-8157-eb3b36555dd4
32f3ee20,/en/squads/32f3ee20/2015-2016/Monchengladbach-Stats,Gladbach,26,24.9,34,"3,060",90,100,34.0,374,,,102,0,136,1.62,67,50,+17,+0.50,20,2015-2016,3cbcdb10-40c4-4519-8157-eb3b36555dd4
26790c6a,/en/squads/26790c6a/2015-2016/Hamburger-SV-Stats,Hamburger SV,28,27.1,34,"3,060",90,100,34.0,374,,,102,0,134,1.21,40,46,-6,-0.18,20,2015-2016,3cbcdb10-40c4-4519-8157-eb3b36555dd4
60b5e41f,/en/squads/60b5e41f/2015-2016/Hannover-96-Stats,Hannover 96,33,25.6,34,"3,060",90,100,34.0,374,,,91,0,146,0.74,31,62,-31,-0.91,20,2015-2016,3cbcdb10-40c4-4519-8157-eb3b36555dd4
2818f8bc,/en/squads/2818f8bc/2015-2016/Hertha-BSC-Stats,Hertha BSC,26,26.1,34,"3,060",90,100,34.0,374,,,96,0,142,1.47,42,42,0,0.00,20,2015-2016,3cbcdb10-40c4-4519-8157-eb3b36555dd4
033ea6b8,/en/squads/033ea6b8/2015-2016/Hoffenheim-Stats,Hoffenheim,26,24.1,34,"3,060",90,100,34.0,374,,,100,0,138,1.09,39,54,-15,-0.44,20,2015-2016,3cbcdb10-40c4-4519-8157-eb3b36555dd4
12eb2039,/en/squads/12eb2039/2015-2016/Ingolstadt-04-Stats,Ingolstadt 04,25,26.3,34,"3,060",90,100,34.0,374,,,99,0,139,1.18,33,42,-9,-0.26,20,2015-2016,3cbcdb10-40c4-4519-8157-eb3b36555dd4
bc357bf7,/en/squads/bc357bf7/2015-2016/Koln-Stats,Köln,23,25.1,34,"3,060",90,100,34.0,374,,,91,0,146,1.26,38,42,-4,-0.12,20,2015-2016,3cbcdb10-40c4-4519-8157-eb3b36555dd4
c7a9f859,/en/squads/c7a9f859/2015-2016/Bayer-Leverkusen-Stats,Leverkusen,27,24.1,34,"3,060",90,100,34.0,374,,,101,0,132,1.76,56,40,+16,+0.47,20,2015-2016,3cbcdb10-40c4-4519-8157-eb3b36555dd4
a224b06a,/en/squads/a224b06a/2015-2016/Mainz-05-Stats,Mainz 05,29,25.0,34,"3,060",90,100,34.0,374,,,101,0,138,1.47,46,42,+4,+0.12,20,2015-2016,3cbcdb10-40c4-4519-8157-eb3b36555dd4
c539e393,/en/squads/c539e393/2015-2016/Schalke-04-Stats,Schalke 04,28,24.9,34,"3,060",90,100,34.0,374,,,96,0,142,1.53,51,49,+2,+0.06,20,2015-2016,3cbcdb10-40c4-4519-8157-eb3b36555dd4
598bc722,/en/squads/598bc722/2015-2016/Stuttgart-Stats,Stuttgart,31,26.0,34,"3,060",90,100,34.0,374,,,97,0,139,0.97,50,75,-25,-0.74,20,2015-2016,3cbcdb10-40c4-4519-8157-eb3b36555dd4
62add3bf,/en/squads/62add3bf/2015-2016/Werder-Bremen-Stats,Werder Bremen,30,26.6,34,"3,060",90,100,34.0,374,,,96,0,141,1.12,50,65,-15,-0.44,20,2015-2016,3cbcdb10-40c4-4519-8157-eb3b36555dd4
4eaa11d7,/en/squads/4eaa11d7/2015-2016/Wolfsburg-Stats,Wolfsburg,29,27.0,34,"3,060",90,100,34.0,374,,,96,0,139,1.32,47,49,-2,-0.06,20,2015-2016,3cbcdb10-40c4-4519-8157-eb3b36555dd4
