team_id,team_url,team,players_used,minutes_90s,gk_goals_against,gk_pens_allowed,gk_free_kick_goals_against,gk_corner_kick_goals_against,gk_own_goals_against,gk_psxg,gk_psnpxg_per_shot_on_target_against,gk_psxg_net,gk_psxg_net_per90,gk_passes_completed_launched,gk_passes_launched,gk_passes_pct_launched,gk_passes,gk_passes_throws,gk_pct_passes_launched,gk_passes_length_avg,gk_goal_kicks,gk_pct_goal_kicks_launched,gk_goal_kick_length_avg,gk_crosses,gk_crosses_stopped,gk_crosses_stopped_pct,gk_def_actions_outside_pen_area,gk_def_actions_outside_pen_area_per90,gk_avg_distance_def_actions,competition_id,season_id,id
0cdc4311,/en/squads/0cdc4311/2017-2018/Augsburg-Stats,Augsburg,2,34.0,46,2,2,11,0,45.5,0.26,-0.5,-0.01,274,578,47.4,946,162,44.2,37.8,281,56.9,44.2,471,34,7.2,18,0.53,12.5,20,2017-2018,e34e8b33-51f0-496f-b3cd-e6ca3de3af62
054efa67,/en/squads/054efa67/2017-2018/Bayern-Munich-Stats,Bayern Munich,3,34.0,28,1,1,2,3,28.7,0.26,+3.7,+0.11,153,369,41.5,921,161,32.1,32.5,179,40.8,39.2,280,17,6.1,42,1.24,15.4,20,2017-2018,e34e8b33-51f0-496f-b3cd-e6ca3de3af62
add600ae,/en/squads/add600ae/2017-2018/Dortmund-Stats,Dortmund,2,34.0,47,3,2,4,0,47.0,0.30,0.0,0.00,166,506,32.8,1083,185,32.4,32.4,245,63.3,49.9,419,41,9.8,39,1.15,14.0,20,2017-2018,e34e8b33-51f0-496f-b3cd-e6ca3de3af62
f0ac8ee6,/en/squads/f0ac8ee6/2017-2018/Eintracht-Frankfurt-Stats,Eint Frankfurt,1,34.0,45,2,2,7,2,41.3,0.30,-1.7,-0.05,271,662,40.9,1058,164,45.0,37.2,241,77.2,56.1,483,46,9.5,59,1.74,15.2,20,2017-2018,e34e8b33-51f0-496f-b3cd-e6ca3de3af62
a486e511,/en/squads/a486e511/2017-2018/Freiburg-Stats,Freiburg,2,34.0,56,4,1,7,4,42.8,0.25,-9.2,-0.27,341,836,40.8,1093,130,50.0,40.8,330,87.9,63.4,570,30,5.3,23,0.68,14.2,20,2017-2018,e34e8b33-51f0-496f-b3cd-e6ca3de3af62
32f3ee20,/en/squads/32f3ee20/2017-2018/Monchengladbach-Stats,Gladbach,2,34.0,52,4,0,6,1,49.5,0.27,-1.5,-0.04,209,570,36.7,1162,158,34.7,33.3,280,59.6,45.7,587,45,7.7,27,0.79,11.6,20,2017-2018,e34e8b33-51f0-496f-b3cd-e6ca3de3af62
26790c6a,/en/squads/26790c6a/2017-2018/Hamburger-SV-Stats,Hamburger SV,2,34.0,53,3,1,5,1,52.2,0.35,+0.2,+0.01,186,577,32.2,986,128,40.8,40.6,264,66.3,52.1,446,36,8.1,33,0.97,14.8,20,2017-2018,e34e8b33-51f0-496f-b3cd-e6ca3de3af62
60b5e41f,/en/squads/60b5e41f/2017-2018/Hannover-96-Stats,Hannover 96,2,34.0,54,2,1,11,0,48.9,0.27,-5.1,-0.15,253,569,44.5,972,181,42.8,35.1,300,51.0,40.5,563,32,5.7,23,0.68,12.4,20,2017-2018,e34e8b33-51f0-496f-b3cd-e6ca3de3af62
2818f8bc,/en/squads/2818f8bc/2017-2018/Hertha-BSC-Stats,Hertha BSC,2,34.0,46,6,0,7,1,39.3,0.22,-5.7,-0.17,316,840,37.6,990,106,61.2,44.0,277,84.5,56.5,522,37,7.1,19,0.56,11.9,20,2017-2018,e34e8b33-51f0-496f-b3cd-e6ca3de3af62
033ea6b8,/en/squads/033ea6b8/2017-2018/Hoffenheim-Stats,Hoffenheim,1,34.0,48,3,1,9,2,42.6,0.27,-3.4,-0.10,223,590,37.8,1181,179,36.2,33.4,261,62.5,47.9,480,37,7.7,28,0.82,12.5,20,2017-2018,e34e8b33-51f0-496f-b3cd-e6ca3de3af62
