ranker,nationality,players,minutes,List,competition_id,season_id,id
1,deGermany,270,"286,389","Deniz Undav,Marvin Ducksch,Florian Wirtz,Jan-Niklas Beste,Tim Kleindienst,Niclas Füllkrug,Eren Dinkçi,Maximilian Beier,Chris Führich,Leroy Sané...",20,2023-2024,f2afc125-1053-496e-8087-43aff25529e3
2,frFrance,33,"38,664","Franck Honorat,Enzo Millot,Anthony Caci,Alassane Pléa,Anthony Losilla,Maxence Lacroix,Junior Dina Ebimbe,Mohamed Simakan,Castello Lukeba,Mathys Tel...",20,2023-2024,f2afc125-1053-496e-8087-43aff25529e3
3,atAustria,26,"40,634","Kevin Stöger,Romano Schmid,Florian Kainz,Xaver Schlager,Florian Grillitsch,Christoph Klarer,Michael Gregoritsch,Marcel Sabitzer,Maximilian Wöber,Marco Friedl...",20,2023-2024,f2afc125-1053-496e-8087-43aff25529e3
4,dkDenmark,15,"17,111","Jonas Wind,Frederik Rønnow,Joakim Mæhle,Jens Stage,Mads Pedersen,Robert Skov,Yussuf Poulsen,Rasmus Carstensen,Mikkel Kaufmann,Jacob Christensen...",20,2023-2024,f2afc125-1053-496e-8087-43aff25529e3
,,,,View Complete Nationalities Table,20,2023-2024,f2afc125-1053-496e-8087-43aff25529e3
