team_id,team_url,team,players_used_away,gk_games_away,gk_games_starts_away,gk_minutes_away,minutes_90s_away,gk_goals_against_away,gk_goals_against_per90_away,gk_shots_on_target_against_away,gk_saves_away,gk_save_pct_away,gk_wins_away,gk_ties_away,gk_losses_away,gk_clean_sheets_away,gk_clean_sheets_pct_away,gk_pens_att_away,gk_pens_allowed_away,gk_pens_saved_away,gk_pens_missed_away,gk_pens_save_pct_away,competition_id,season_id,id
0cdc4311,/en/squads/0cdc4311/2022-2023/Augsburg-Stats,vs Augsburg,2,34,34,"3,060",34.0,42,1.24,105,64,63.8,18,7,9,7,20.6,5,4,0,1,0.0,20,2022-2023,0a283654-691d-4a1a-9aae-b4b60d6667d5
054efa67,/en/squads/054efa67/2022-2023/Bayern-Munich-Stats,vs Bayern Munich,3,34,34,"3,060",34.0,92,2.71,256,164,65.2,5,8,21,1,2.9,5,3,2,0,40.0,20,2022-2023,0a283654-691d-4a1a-9aae-b4b60d6667d5
b42c6323,/en/squads/b42c6323/2022-2023/Bochum-Stats,vs Bochum,1,34,34,"3,060",34.0,40,1.18,130,93,71.5,19,5,10,12,35.3,3,3,0,0,0.0,20,2022-2023,0a283654-691d-4a1a-9aae-b4b60d6667d5
add600ae,/en/squads/add600ae/2022-2023/Dortmund-Stats,vs Dortmund,2,34,34,"3,059",34.0,83,2.44,224,142,64.7,7,5,22,3,8.8,6,4,1,1,20.0,20,2022-2023,0a283654-691d-4a1a-9aae-b4b60d6667d5
f0ac8ee6,/en/squads/f0ac8ee6/2022-2023/Eintracht-Frankfurt-Stats,vs Eint Frankfurt,2,34,34,"3,060",34.0,58,1.71,138,82,62.3,10,11,13,5,14.7,6,6,0,0,0.0,20,2022-2023,0a283654-691d-4a1a-9aae-b4b60d6667d5
a486e511,/en/squads/a486e511/2022-2023/Freiburg-Stats,vs Freiburg,1,34,34,"3,060",34.0,51,1.50,175,123,74.9,9,8,17,7,20.6,8,7,1,0,12.5,20,2022-2023,0a283654-691d-4a1a-9aae-b4b60d6667d5
32f3ee20,/en/squads/32f3ee20/2022-2023/Monchengladbach-Stats,vs Gladbach,4,34,34,"3,060",34.0,52,1.53,172,118,72.1,13,10,11,9,26.5,6,4,2,0,33.3,20,2022-2023,0a283654-691d-4a1a-9aae-b4b60d6667d5
2818f8bc,/en/squads/2818f8bc/2022-2023/Hertha-BSC-Stats,vs Hertha BSC,2,34,34,"3,060",34.0,42,1.24,128,86,72.7,19,8,7,8,23.5,7,7,0,0,0.0,20,2022-2023,0a283654-691d-4a1a-9aae-b4b60d6667d5
033ea6b8,/en/squads/033ea6b8/2022-2023/Hoffenheim-Stats,vs Hoffenheim,1,34,34,"3,060",34.0,48,1.41,138,91,70.3,18,6,10,7,20.6,9,7,1,1,12.5,20,2022-2023,0a283654-691d-4a1a-9aae-b4b60d6667d5
bc357bf7,/en/squads/bc357bf7/2022-2023/Koln-Stats,vs Köln,1,34,34,"3,060",34.0,49,1.44,150,104,70.0,12,12,10,13,38.2,4,4,0,0,0.0,20,2022-2023,0a283654-691d-4a1a-9aae-b4b60d6667d5
c7a9f859,/en/squads/c7a9f859/2022-2023/Bayer-Leverkusen-Stats,vs Leverkusen,2,34,34,"3,060",34.0,57,1.68,166,108,68.7,12,8,14,9,26.5,7,5,1,1,16.7,20,2022-2023,0a283654-691d-4a1a-9aae-b4b60d6667d5
a224b06a,/en/squads/a224b06a/2022-2023/Mainz-05-Stats,vs Mainz 05,2,34,34,"3,060",34.0,54,1.59,158,102,68.4,12,10,12,6,17.6,6,4,2,0,33.3,20,2022-2023,0a283654-691d-4a1a-9aae-b4b60d6667d5
acbb6a5b,/en/squads/acbb6a5b/2022-2023/RB-Leipzig-Stats,vs RB Leipzig,3,34,34,"3,060",34.0,64,1.88,188,124,69.1,8,6,20,6,17.6,7,6,0,1,0.0,20,2022-2023,0a283654-691d-4a1a-9aae-b4b60d6667d5
c539e393,/en/squads/c539e393/2022-2023/Schalke-04-Stats,vs Schalke 04,2,34,34,"3,060",34.0,35,1.03,128,95,75.8,17,10,7,15,44.1,5,4,1,0,20.0,20,2022-2023,0a283654-691d-4a1a-9aae-b4b60d6667d5
598bc722,/en/squads/598bc722/2022-2023/Stuttgart-Stats,vs Stuttgart,2,34,34,"3,060",34.0,45,1.32,145,100,72.4,15,12,7,8,23.5,5,5,0,0,0.0,20,2022-2023,0a283654-691d-4a1a-9aae-b4b60d6667d5
7a41008f,/en/squads/7a41008f/2022-2023/Union-Berlin-Stats,vs Union Berlin,2,34,34,"3,060",34.0,51,1.50,118,67,59.3,8,8,18,8,23.5,7,3,2,2,40.0,20,2022-2023,0a283654-691d-4a1a-9aae-b4b60d6667d5
62add3bf,/en/squads/62add3bf/2022-2023/Werder-Bremen-Stats,vs Werder Bremen,2,34,34,"3,060",34.0,51,1.50,142,91,67.6,18,6,10,6,17.6,6,5,1,0,16.7,20,2022-2023,0a283654-691d-4a1a-9aae-b4b60d6667d5
4eaa11d7,/en/squads/4eaa11d7/2022-2023/Wolfsburg-Stats,vs Wolfsburg,1,34,34,"3,060",34.0,57,1.68,142,87,62.7,11,10,13,10,29.4,7,4,0,3,0.0,20,2022-2023,0a283654-691d-4a1a-9aae-b4b60d6667d5
