team_id,team_url,team,players_used,minutes_90s,goals,shots,shots_on_target,shots_on_target_pct,shots_per90,shots_on_target_per90,goals_per_shot,goals_per_shot_on_target,average_shot_distance,shots_free_kicks,pens_made,pens_att,xg,npxg,npxg_per_shot,xg_net,npxg_net,competition_id,season_id,id
0cdc4311,/en/squads/0cdc4311/2019-2020/Augsburg-Stats,Augsburg,28,34.0,45,358,129,36.0,10.53,3.79,0.12,0.33,19.0,24,3,5,43.1,39.1,0.11,+1.9,+2.9,20,2019-2020,a4dab62d-e308-4061-bff2-f873c3c0b728
054efa67,/en/squads/054efa67/2019-2020/Bayern-Munich-Stats,Bayern Munich,29,34.0,97,609,243,39.9,17.91,7.15,0.15,0.37,16.5,13,6,6,89.5,84.8,0.14,+7.5,+6.2,20,2019-2020,a4dab62d-e308-4061-bff2-f873c3c0b728
add600ae,/en/squads/add600ae/2019-2020/Dortmund-Stats,Dortmund,27,34.0,84,442,188,42.5,13.00,5.53,0.19,0.44,16.7,14,2,2,61.0,59.5,0.14,+23.0,+22.5,20,2019-2020,a4dab62d-e308-4061-bff2-f873c3c0b728
b1278397,/en/squads/b1278397/2019-2020/Dusseldorf-Stats,Düsseldorf,28,34.0,36,424,114,26.9,12.47,3.35,0.08,0.28,20.0,20,4,4,35.9,32.7,0.08,+0.1,-0.7,20,2019-2020,a4dab62d-e308-4061-bff2-f873c3c0b728
f0ac8ee6,/en/squads/f0ac8ee6/2019-2020/Eintracht-Frankfurt-Stats,Eint Frankfurt,27,34.0,57,500,170,34.0,14.71,5.00,0.11,0.32,16.7,16,2,2,59.5,58.0,0.12,-2.5,-3.0,20,2019-2020,a4dab62d-e308-4061-bff2-f873c3c0b728
a486e511,/en/squads/a486e511/2019-2020/Freiburg-Stats,Freiburg,26,34.0,46,442,138,31.2,13.00,4.06,0.09,0.30,17.7,27,5,6,46.7,42.0,0.10,-0.7,-1.0,20,2019-2020,a4dab62d-e308-4061-bff2-f873c3c0b728
32f3ee20,/en/squads/32f3ee20/2019-2020/Monchengladbach-Stats,Gladbach,25,34.0,64,475,187,39.4,13.97,5.50,0.13,0.32,17.0,26,4,6,72.0,67.2,0.15,-8.0,-7.2,20,2019-2020,a4dab62d-e308-4061-bff2-f873c3c0b728
2818f8bc,/en/squads/2818f8bc/2019-2020/Hertha-BSC-Stats,Hertha BSC,32,34.0,45,357,119,33.3,10.50,3.50,0.12,0.35,17.7,12,3,3,43.1,40.7,0.12,+1.9,+1.3,20,2019-2020,a4dab62d-e308-4061-bff2-f873c3c0b728
033ea6b8,/en/squads/033ea6b8/2019-2020/Hoffenheim-Stats,Hoffenheim,31,34.0,52,447,154,34.5,13.15,4.53,0.11,0.32,17.1,24,3,4,56.1,53.0,0.12,-4.1,-4.0,20,2019-2020,a4dab62d-e308-4061-bff2-f873c3c0b728
bc357bf7,/en/squads/bc357bf7/2019-2020/Koln-Stats,Köln,29,34.0,50,413,147,35.6,12.15,4.32,0.12,0.33,16.8,20,2,4,48.9,46.3,0.12,+1.1,+1.7,20,2019-2020,a4dab62d-e308-4061-bff2-f873c3c0b728
c7a9f859,/en/squads/c7a9f859/2019-2020/Bayer-Leverkusen-Stats,Leverkusen,24,34.0,57,492,182,37.0,14.47,5.35,0.11,0.30,16.7,6,2,2,59.1,57.5,0.12,-2.1,-2.5,20,2019-2020,a4dab62d-e308-4061-bff2-f873c3c0b728
a224b06a,/en/squads/a224b06a/2019-2020/Mainz-05-Stats,Mainz 05,25,34.0,42,450,139,30.9,13.24,4.09,0.09,0.28,18.9,13,3,3,48.2,45.8,0.10,-6.2,-6.8,20,2019-2020,a4dab62d-e308-4061-bff2-f873c3c0b728
d9f93f02,/en/squads/d9f93f02/2019-2020/Paderborn-07-Stats,Paderborn 07,27,34.0,37,427,124,29.0,12.56,3.65,0.08,0.28,19.7,20,2,4,39.2,36.1,0.09,-2.2,-1.1,20,2019-2020,a4dab62d-e308-4061-bff2-f873c3c0b728
acbb6a5b,/en/squads/acbb6a5b/2019-2020/RB-Leipzig-Stats,RB Leipzig,29,34.0,81,545,206,37.8,16.03,6.06,0.14,0.37,17.0,23,5,5,71.3,67.6,0.13,+9.7,+8.4,20,2019-2020,a4dab62d-e308-4061-bff2-f873c3c0b728
c539e393,/en/squads/c539e393/2019-2020/Schalke-04-Stats,Schalke 04,29,34.0,35,383,124,32.4,11.26,3.65,0.09,0.27,18.5,10,2,2,37.8,36.2,0.10,-2.8,-3.2,20,2019-2020,a4dab62d-e308-4061-bff2-f873c3c0b728
7a41008f,/en/squads/7a41008f/2019-2020/Union-Berlin-Stats,Union Berlin,26,34.0,38,397,130,32.7,11.68,3.82,0.09,0.26,18.0,7,4,5,41.4,37.6,0.10,-3.4,-3.6,20,2019-2020,a4dab62d-e308-4061-bff2-f873c3c0b728
62add3bf,/en/squads/62add3bf/2019-2020/Werder-Bremen-Stats,Werder Bremen,30,34.0,40,419,133,31.7,12.32,3.91,0.09,0.28,18.7,11,3,6,39.4,34.7,0.09,+0.6,+2.3,20,2019-2020,a4dab62d-e308-4061-bff2-f873c3c0b728
4eaa11d7,/en/squads/4eaa11d7/2019-2020/Wolfsburg-Stats,Wolfsburg,26,34.0,48,471,153,32.5,13.85,4.50,0.09,0.29,18.0,12,4,4,52.8,49.7,0.11,-4.8,-5.7,20,2019-2020,a4dab62d-e308-4061-bff2-f873c3c0b728
