team_id,team_url,team,players_used,gk_games,gk_games_starts,gk_minutes,minutes_90s,gk_goals_against,gk_goals_against_per90,gk_shots_on_target_against,gk_saves,gk_save_pct,gk_wins,gk_ties,gk_losses,gk_clean_sheets,gk_clean_sheets_pct,gk_pens_att,gk_pens_allowed,gk_pens_saved,gk_pens_missed,gk_pens_save_pct,competition_id,season_id,id
0cdc4311,/en/squads/0cdc4311/2015-2016/Augsburg-Stats,Augsburg,2,34,34,"3,060",34.0,52,1.53,181,129,71.3,9,11,14,11,32.4,,,,,,20,2015-2016,b5c8678a-b87d-48e7-a530-38fdf1293e5e
054efa67,/en/squads/054efa67/2015-2016/Bayern-Munich-Stats,Bayern Munich,2,34,34,"3,060",34.0,17,0.50,84,67,79.8,28,4,2,20,58.8,,,,,,20,2015-2016,b5c8678a-b87d-48e7-a530-38fdf1293e5e
6a6967fc,/en/squads/6a6967fc/2015-2016/Darmstadt-98-Stats,Darmstadt 98,2,34,34,"3,060",34.0,53,1.56,156,103,66.0,9,11,14,8,23.5,,,,,,20,2015-2016,b5c8678a-b87d-48e7-a530-38fdf1293e5e
add600ae,/en/squads/add600ae/2015-2016/Dortmund-Stats,Dortmund,2,34,34,"3,060",34.0,34,1.00,106,72,67.9,24,6,4,13,38.2,,,,,,20,2015-2016,b5c8678a-b87d-48e7-a530-38fdf1293e5e
f0ac8ee6,/en/squads/f0ac8ee6/2015-2016/Eintracht-Frankfurt-Stats,Eint Frankfurt,1,34,34,"3,060",34.0,52,1.53,180,128,71.1,9,9,16,8,23.5,,,,,,20,2015-2016,b5c8678a-b87d-48e7-a530-38fdf1293e5e
32f3ee20,/en/squads/32f3ee20/2015-2016/Monchengladbach-Stats,Gladbach,2,34,34,"3,060",34.0,50,1.47,152,102,67.1,17,4,13,7,20.6,,,,,,20,2015-2016,b5c8678a-b87d-48e7-a530-38fdf1293e5e
26790c6a,/en/squads/26790c6a/2015-2016/Hamburger-SV-Stats,Hamburger SV,4,34,34,"3,059",34.0,46,1.35,169,123,72.8,11,8,15,9,26.5,,,,,,20,2015-2016,b5c8678a-b87d-48e7-a530-38fdf1293e5e
60b5e41f,/en/squads/60b5e41f/2015-2016/Hannover-96-Stats,Hannover 96,1,34,34,"3,060",34.0,62,1.82,205,143,69.8,7,4,23,5,14.7,,,,,,20,2015-2016,b5c8678a-b87d-48e7-a530-38fdf1293e5e
2818f8bc,/en/squads/2818f8bc/2015-2016/Hertha-BSC-Stats,Hertha BSC,2,34,34,"3,060",34.0,43,1.26,146,103,70.5,14,8,12,13,38.2,,,,,,20,2015-2016,b5c8678a-b87d-48e7-a530-38fdf1293e5e
033ea6b8,/en/squads/033ea6b8/2015-2016/Hoffenheim-Stats,Hoffenheim,2,34,34,"3,060",34.0,54,1.59,203,149,73.4,9,10,15,6,17.6,,,,,,20,2015-2016,b5c8678a-b87d-48e7-a530-38fdf1293e5e
12eb2039,/en/squads/12eb2039/2015-2016/Ingolstadt-04-Stats,Ingolstadt 04,2,34,34,"3,060",34.0,42,1.24,121,79,65.3,10,10,14,10,29.4,,,,,,20,2015-2016,b5c8678a-b87d-48e7-a530-38fdf1293e5e
bc357bf7,/en/squads/bc357bf7/2015-2016/Koln-Stats,Köln,2,34,34,"3,060",34.0,42,1.24,160,118,73.8,10,13,11,8,23.5,,,,,,20,2015-2016,b5c8678a-b87d-48e7-a530-38fdf1293e5e
c7a9f859,/en/squads/c7a9f859/2015-2016/Bayer-Leverkusen-Stats,Leverkusen,3,34,34,"3,060",34.0,40,1.18,139,99,71.2,18,6,10,13,38.2,,,,,,20,2015-2016,b5c8678a-b87d-48e7-a530-38fdf1293e5e
a224b06a,/en/squads/a224b06a/2015-2016/Mainz-05-Stats,Mainz 05,1,34,34,"3,060",34.0,42,1.24,159,117,73.6,14,8,12,9,26.5,,,,,,20,2015-2016,b5c8678a-b87d-48e7-a530-38fdf1293e5e
c539e393,/en/squads/c539e393/2015-2016/Schalke-04-Stats,Schalke 04,1,34,34,"3,059",34.0,49,1.44,184,135,73.4,15,7,12,8,23.5,,,,,,20,2015-2016,b5c8678a-b87d-48e7-a530-38fdf1293e5e
598bc722,/en/squads/598bc722/2015-2016/Stuttgart-Stats,Stuttgart,3,34,34,"3,060",34.0,75,2.21,208,133,63.9,9,6,19,4,11.8,,,,,,20,2015-2016,b5c8678a-b87d-48e7-a530-38fdf1293e5e
62add3bf,/en/squads/62add3bf/2015-2016/Werder-Bremen-Stats,Werder Bremen,1,34,34,"3,060",34.0,40,1.18,165,125,75.8,10,8,16,2,5.9,,,,,,20,2015-2016,b5c8678a-b87d-48e7-a530-38fdf1293e5e
4eaa11d7,/en/squads/4eaa11d7/2015-2016/Wolfsburg-Stats,Wolfsburg,2,34,34,"3,060",34.0,49,1.44,153,104,68.0,12,9,13,9,26.5,,,,,,20,2015-2016,b5c8678a-b87d-48e7-a530-38fdf1293e5e
